"","County","Waterbody.Name","Station.Name","WBIC","Site.Seq.No","Swims.Station.Id","Fishkill.Inv.Seq.No","Investigation.Start.Date","Season","Season1","Year","Stream.Miles.or.Lake.Acres.Affected","Confidence.Of.Cause.Code","Cause.Category","Cause.Type","Primary.Land.Use","Mortality.Code","Detail.Cause.Type","Investigation.Start.Month","Cause.Category.4","Min.Kill.Size","Sunnies","Bluegill","Crappie","Bass","Bullhead","Suckerfish","Trout","Gizzard.Shad","Round.Goby","Cisco","Pike","Snail","Muskies","Walleye","Carp","Sheapshead","Perch","Catfish","Sculpin","Stickleback","Minnow","Bigmouth.Buffalo","Pumpkinseed","Drum","Darter","Dace","Chub","Crayfish","Redhorse","Frogs","Sunfish","Golden.Shiner","Blowfin","Dogfish","Sturgeon","X..Fish.Species.Confirmed","Panfish","Game.Fish","Estimated.Numeric.Kill.Size","Activity.Desc","Recommended.Action.Desc","Fish.Kill.Comment"
"444","RUSK","BUCKS LAKE","BUCKS LAKE_GENERAL LAKE STATION",2111700,122130,10005355,821,"16-Jan-2008","Winter","Winter",2008,83,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","RUSK COUNTY FOREST","SELECTIVE","DISSOLVED OXYGEN","Jan","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",66.6,"Dam renovations completed in fall 2007 increased reservoir elevation by about 1.5 feet and flooded wetland vegetation that's decomposing under the ice and consuming oxygen.","Rusk County asked for information to investigate options for lake aeration and I provided the following to Gary Albrecht.    I talked with Greg Rublee about options for lake aeration at Bucks Lake, assuming that no electrical power is available nearby.  In our opinion, solar-powered systems are expensive ($8,000 to $10,000 for materials alone).  They have high maintenance needs (must remove snow from solar panels each time it snows).  Operation relies on sunlight (often scarce in winter) and battery storage.  Batteries have a limited lifetime and replacement and disposal are expensive.  Solar power aerators can only run small blowers so the open-water holes are pretty small too (maybe 20 x 20 feet), and the holes freeze again when the blowers stop.  Another lower-cost option that you might want to consider is a wind-powered aerator.  They don't rely on electricity, but instead they circulate water with a submerged propeller directly attached by a shaft to the wind vanes.  The units are installed on floats before ice-up and secured with lines to anchors on the lakebed.  The vanes are locked in place until ice is thick enough to put up a barricade.  Once the vanes are released, a hole opens pretty quickly.  Our Department has several wind aerators operating on lakes within the Chequamegon National Forest, including a heavy duty one (cost ~$4000, requires 5 mph wind speed) manufactured by LAS International at Lake Three in Ashland County west of Mellen, WI.  WDNR also has a much lighter and nicer one at Twin Lake in the far NE corner of Price County.  That unit was distributed by Keeton Industries www.keetonaquatics.com and sold for about $1200.  This one operated at lower wind speeds of 1 or 2 mph.  The last time we checked it was no longer in production, but Greg remembers them saying that if the demand was there, they might build more.  Greg will send you some photos by e-mail.  Wind-powered aerators also have some of the same limitations as solar aerator systems--small hole, dependent on wind, hole skims over, but usually opens again quickly.  But for the cost of one solar aerator, you could install several wind aerators, and their routine maintenance needs are far less too.
The log fetch and east-west orientation of Bucks Lake should be suitable to take advantage of prevailing west winds.  The location should be in the upstream third of the flowage, not down near the outlet.  Since the units are anchored to the lakebed, a permit would be necessary from Jon Kleist in our Water Regs and Zoning Section.  Another consideration is that winterkill of fish from oxygen depletion may not be a chronic problem at Bucks Lake.  I realize that there's interest in lake aeration now that we suspect a winterkill has occurred this season.  But as Paul suggested, that possible loss may be the result of greater biological oxygen demand from decomposing plant material from the wetlands that became flooded when the reservoir elevation increased last fall with the dam renovations.  It's hard to predict how often a similar event might happen in the future, but it also might be premature to take heroic measures right away.",""
"445","RUSK","FIRESIDE LAKES","FIRESIDE LAKES_GENERAL LAKE STATION",2349600,110143,10014933,1450,"15-Jun-2009","Summer","Summer",2009,302,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",110.4,"","","Christian Cold sent Jeff an email about the fish kill    (6-15-09), Jeff replied and attached an email from Sue Marcquenski about columnaris. 
No Visit made."
"446","RUSK","ISLAND LAKE","ISLAND LAKE_GENERAL LAKE STATION",2350200,122477,10014585,1452,"15-Jun-2009","Summer","Summer",2009,526,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Highly developed, residential shoreline.","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",155.2,"","","Chuck called Mark Endris (WDNR Fishery Supervisor) about fish kill, who forwarded the report to Jeff Scheirer.  Scheirer left a follow-up voice message for Chuck to explain the circumstances and probable cause.  No site visit made.  "
"447","RUSK","ISLAND LAKE","ISLAND LAKE_GENERAL LAKE STATION",2350200,122477,10014585,2159,"21-Jun-2011","Summer","Summer",2011,526,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Jun","SUMMERKILL","Few","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"1","UNKNOWN",130.2,"","","I have a cottage on Island Lake in Rusk county and notice a lot of dead pan fish this last weekend.    I had 20-30 lying on part of my shore that is only about fifteen feet wide.    Also noticed them floating out in the middle of the lake. It seem late in the year for fish to start dying."
"448","RUSK","POTATO LAKE","POTATO LAKE_GENERAL LAKE STATION",2355300,122910,10005378,1738,"01-Jun-2010","Summer","Summer",2010,534,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Large Number","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN",306.8,"","","Found a thousand or more dead black crappies and bluegills"
"449","RUSK","POTATO LAKE","POTATO LAKE_GENERAL LAKE STATION",2355300,122910,10005378,3322,"23-Jun-2013","Summer","Summer",2013,534,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Excludable","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",0,"","","Between the boat launch and the beach there were fish washed up along shore. Caller wasn't sure what type of fish, but said they were smaller fish maybe 4-8 inches. Saw about 10-12 fish washed up along shore."
"450","SAUK","DELTON LAKE","LAKE DELTON_GENERAL LAKE STATION",1295400,122538,10005446,2074,"09-Jun-2011","Summer","Summer",2011,2,"UNKNOWN","UNKNOWN","UNKNOWN","Urban","SELECTIVE","UNKNOWN","Jun","SUMMERKILL","Large Number","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN",200.4,"Nothing unusual at the Lake.","None","Many dead crappies and white suckers observed at Hwy A shoreline"
"451","SAUK","DELTON LAKE","LAKE DELTON_GENERAL LAKE STATION",1295400,122538,10005446,2686,"17-May-2012","Summer","Winter",2012,249,"KNOWN","NATURAL","INFECTIOUS AGENTS","Lake Delton has a highly developed shore line.  It is an impoundment of Dell Creek.  Land use on Dell Creek above Lake Delton and Mirror Lake is a mix of forested and agricultural lands.","SELECTIVE","COLUMNARIS","May","INFECTIOUS AGENT","Massive","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN",1049.8,"","This is a natural phenomena, residents were advised that they could remove dead fish from their shore line and bury them.  Residents were also advised not to eat the dead fish.","The kill began approximately on Sunday May 13, and persisted sporadically into early June.  Reports of the kill by citizens were most frequent after the initial investigation took place as vacationers filtered into Delton for Memorial Day weekend.   "
"452","SAUK","DELTON LAKE","LAKE DELTON_GENERAL LAKE STATION",1295400,122538,10005446,3017,"26-Jul-2012","Summer","Summer",2012,267,"SUSPECTED","NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","Lake Delton and Mirror Lake lie on Dell Creek and are heavily developed.  Dell Creek watershed runs through forests and wetlands adjacent to agricultural lands.","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Jul","SUMMERKILL","Few","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",78.4,"Boating, fishing.","No recommended action at this time.","This small fish kill comes 14 days after the lake was dyed blue with Aqua Blue by Aquatic Engineering at the behest of the Village of Lake Delton.  White suckers have been dying in small numbers all summer however.  It is not believed that this die-off came as a result of the dye job.  It is not likely that the die off was caused by low dissolved oxygen, high temperature, or any other sort of chemical agent."
"453","SAUK","HEMLOCK SLOUGH","HEMLOCK SLOUGH_GENERAL LAKE STATION",1286100,122436,10005444,666,"31-Mar-2008","Winter","Winter",2008,12,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Forest, park land","TOTAL","DISSOLVED OXYGEN","Mar","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",62,"","Restocking","Likely winterkill"
"454","SAUK","NORTH BRANCH HONEY CREEK","NORTH BRANCH HONEY CREEK - HONEY CREEK NORTH (LELAND) BRANCH AT CTY PF TO SKY VIEW RD.",1255600,128780,10011070,3513,"20-Nov-2013","Winter","Winter",2013,2.65,"KNOWN","ANTHROPOGENIC","TOXICITY","AGRICULTURE:NATURAL AREA","TOTAL","ANTHROPOGENIC CONDITION","Nov","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",52.65,"State Natural Area, fallow private land, dairy farming and row crop agriculture.","DNR law enforcement is heading up the enforcement process.","Fish mortality seems to have been delayed.  No dead fish were seen on Wednesday 11/20/13.  However, when the same stretch of N. Branch Honey Creek was killed out in January 2009 due to a manure ANTHROPOGENIC CONDITION from the same farm, delayed mortality was noted; dead fish did not appear until 2 days after the ANTHROPOGENIC CONDITION.  Consequently, a follow up visit was conducted on 11/22/13 to look for, and collect, dead fish."
"455","SAUK","UNNAMED UNSPECIFIED OPEN WATER T11N-R7E-S28","DL POND (UNNAMED)",5588539,22892561,10022929,698,"24-Apr-2008","Summer","Winter",2008,20,"SUSPECTED","NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","Grassland","TOTAL","DISSOLVED OXYGEN","Apr","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",70,"","None, unless pvt owners want to restock","No site visit made.  Report from two callers.  Site is an unnamed pond south of road DL, Sauk Co"
"456","SAUK","WISCONSIN RIVER","WISCONSIN RIVER - BEL PRAIRIE DU SAC DM",1179900,10381,573201,3179,"04-Dec-2012","Winter","Winter",2012,1,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Dec","WINTERKILL","UNKNOWN","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",50.2,"","None.",""
"457","SAUK","WISCONSIN RIVER","WISCONSIN RIVER - BEL PRAIRIE DU SAC DM",1179900,10381,573201,3278,"10-Apr-2013","Summer","Winter",2013,5,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Apr","WINTERKILL","UNKNOWN","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",51,"Hydroelectric dam, parkland, Village of Prairie du Sac.","None","Shad die off has continued for several weeks above and below Prairie du Sac Dam.  The same cause of the die-off is suspected both above and below the dam."
"458","SAUK","WISCONSIN RIVER","WISCONSIN RIVER - BEL PRAIRIE DU SAC DM",1179900,10381,573201,3572,"20-Nov-2013","Winter","Winter",2013,10,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","OFFICE/SHOPPING:RESIDENTIAL:URBAN","SELECTIVE","DIRECT TEMPERATURE STRESS","Nov","WINTERKILL","UNKNOWN","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",52,"Operation of a hydroelectric power dam.  Undeveloped park land.  Retail business operations.","None","Dead shad seen in the vicinity of Ferry Bluff on 11/20/13 and reported by Corey Raimond to David Rowe via email that night.  Nye investigated on 11/22/2013."
"459","SAUK","WISCONSIN RIVER","WISCONSIN RIVER 500FT BELOW PRAIRIE DU SAC DAM",1179900,104463,104463,99,"18-Jul-2006","Summer","Summer",2006,0.25,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","Bank and shore fishing along WP&L undeveloped  land","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",50.05,"Discharge from Lake Wisconsin through dam turbines for power generation.","Immediate -- stabilize flow regime throgh dam untill drought breaks.  Long term DNR experts analize and meet with WP&L to undertake long term solution if possible.",""
"460","SAWYER","MASON LAKE","MASON LAKE_GENERAL LAKE STATION",2277200,122705,10005555,1529,"24-Jun-2009","Summer","Summer",2009,190,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Jun","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",88,"","","Suspect columnaris is the reason for this issue."
"461","SHAWANO","ISLAND LAKE","ISLAND LAKE_GENERAL LAKE STATION",328900,110742,10005741,1748,"02-Jun-2010","Summer","Summer",2010,30,"KNOWN","NATURAL","INFECTIOUS AGENTS","Forested - recreational","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","1","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",2,"UNKNOWN","UNKNOWN",106,"canoeing fishing and camping","","Roughly 150 fish dead about half and half were bluegill and black crappie"
"462","SHAWANO","SHAWANO LAKE","SHAWANO LAKE_GENERAL LAKE STATION",322800,112998,10005729,403,"25-May-2007","Summer","Winter",2007,NA,"UNKNOWN","UNKNOWN","UNKNOWN","residential","SELECTIVE","UNKNOWN","May","UNKNOWN","Large Number","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",5,"UNKNOWN","UNKNOWN",200,"","none",""
"463","SHAWANO","SHAWANO LAKE","SHAWANO LAKE_GENERAL LAKE STATION",322800,112998,10005729,407,"28-May-2007","Summer","Winter",2007,NA,"UNKNOWN","UNKNOWN","UNKNOWN","residential","SELECTIVE","UNKNOWN","May","INFECTIOUS AGENT","Excludable","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",0,"","fish sampled",""
"464","SHAWANO","SHAWANO LAKE","SHAWANO LAKE_GENERAL LAKE STATION",322800,112998,10005729,1400,"04-Jun-2009","Summer","Summer",2009,3000,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","Developed and recreational","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Large Number","0","1","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",7,"UNKNOWN","UNKNOWN",800,"boating, fishing, and lots of developed shoreline","","Roughly 400 bluegill, 50 pumpkinseed, 100 crappie, 200 brown bullhead, 2 northern pike, 5 largemouth bass, and 1 muskellunge were seen dead on roughly 400 feet of shoreline directly affected by wind direction."
"465","SHAWANO","SHAWANO LAKE","SHAWANO LAKE_GENERAL LAKE STATION",322800,112998,10005729,1747,"27-May-2010","Summer","Winter",2010,6000,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","Developed houses and seawalls","SELECTIVE","COLUMNARIS","May","INFECTIOUS AGENT","Fair Number","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",6,"UNKNOWN","UNKNOWN",1300,"","","Roughly 200 fish dead majority bluegills included were brown bullhead, pumpkinseed, northern pike, largemouth bass, black crappies and two mudpuppies"
"466","SHAWANO","SHAWANO LAKE","SHAWANO LAKE_GENERAL LAKE STATION",322800,112998,10005729,2679,"06-Jun-2012","Summer","Summer",2012,6000,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Recreation and residential.","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Few","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",1225,"Fishing/ boating.","Continue to monitor.","Approximately 20 dead fish at 3 different 100 ft sites were observed.  Cattau Beach, Kellog's Campground, and a road access between. East winds have concentrated the dead fish on the west shore."
"467","SHAWANO","WHITE CLAY LAKE","WHITE CLAY LAKE_GENERAL LAKE STATION",326400,121863,10005737,103,"14-Dec-2006","Winter","Winter",2006,10,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Agriculture","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Dec","WINTERKILL","Large Number","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,"UNKNOWN","UNKNOWN",202,"Clear new ice   Ice approx. 4"" thick","Retire",""
"468","SHEBOYGAN","BEECHWOOD LAKE","BEECHWOOD LAKE_GENERAL LAKE STATION",8000,108865,10005810,1229,"08-Sep-2008","Summer","Summer",2008,11,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Sep","SUMMERKILL","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",102.2,"","","About 100 dead fish were observed, along with some live fish piping at the surface.  Live and dead fish showed no lesions or other signs of disease or injury."
"469","SHEBOYGAN","SHEBOYGAN RIVER","SHEBOYGAN RIVER AT MEADOW LARK ROAD",50700,10889,603214,2936,"07-Jul-2012","Summer","Summer",2012,1.5,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",50.3,"","",""
"470","ST. CROIX","PINE LAKE","PINE LAKE SOMERSET",2489800,76118,10005410,3321,"30-May-2013","Summer","Winter",2013,33,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","","TOTAL","DISSOLVED OXYGEN","May","WINTERKILL","Massive","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",2,"1","UNKNOWN",1033,"Anglers began calling in late winter that dead fish were observed on the bottom of the lake.  Many calls came in at iceout from local residents.  Somerset Pine Lake was prone to winterkill in the past when water levels were low or water quality conditions created heavy algal problems follwed by a hard winter.","Develop a restocking plan.  Use low DO tolernat fish until water levels increase.","This is a complete fishkill caused by oxygen depletion during late winter."
